RED1,RED2,RED3,RED4,RED5,OCCURRENCE,ISSUE
2,5,11,19,28,1,14109 
2,5,11,23,24,1,13090 
2,5,11,23,29,1,13090 
2,5,11,24,29,1,13090 
2,5,11,26,30,1,09063 
2,5,11,26,32,1,09063 
2,5,11,30,32,1,09063 
2,5,12,13,25,1,11132 
2,5,12,13,33,1,11132 
2,5,12,14,28,1,13016 
2,5,12,15,16,1,14148 
2,5,12,17,22,1,12016 
2,5,12,17,25,1,12016 
2,5,12,18,27,1,15124 
2,5,12,20,22,1,18107 
2,5,12,22,25,1,12016 
2,5,12,23,28,1,15136 
2,5,12,23,29,1,15136 
2,5,12,25,33,1,11132 
2,5,12,26,31,2,20056 08061 
2,5,12,28,29,1,15136 
2,5,13,15,23,1,21144 
2,5,13,15,26,1,21144 
2,5,13,16,19,1,18071 
2,5,13,22,29,1,12039 
2,5,13,23,26,1,21144 
2,5,13,25,33,1,11132 
2,5,14,18,21,1,11090 
2,5,14,18,25,1,11090 
2,5,14,18,31,1,16024 
2,5,14,19,21,1,19095 
2,5,14,19,27,1,15134 
2,5,14,19,28,1,19095 
2,5,14,19,31,1,15134 
2,5,14,21,25,1,11090 
2,5,14,21,28,1,19095 
2,5,14,24,31,1,05102 
2,5,14,24,33,1,14043 
2,5,14,27,31,1,15134 
2,5,15,16,27,1,20031 
2,5,15,17,18,1,14066 
2,5,15,17,21,1,14066 
2,5,15,17,22,1,16047 
2,5,15,18,21,1,14066 
2,5,15,19,28,1,14109 
2,5,15,20,24,1,18077 
2,5,15,21,31,1,05006 
2,5,15,23,26,1,21144 
2,5,15,24,25,1,17051 
2,5,15,28,33,1,20129 
2,5,16,17,18,1,22003 
2,5,16,17,30,1,22003 
2,5,16,18,30,1,22003 
2,5,16,20,26,1,13019 
2,5,16,28,29,1,17099 
2,5,16,28,30,1,12014 
2,5,16,32,33,1,03044 
2,5,17,18,21,1,14066 
2,5,17,18,30,1,22003 
2,5,17,19,20,1,13014 
2,5,17,20,22,1,08017 
2,5,17,22,25,1,12016 
2,5,17,26,32,1,16140 
2,5,18,21,25,1,11090 
2,5,19,21,28,1,19095 
2,5,19,27,30,1,09018 
2,5,19,27,31,1,15134 
2,5,20,21,22,1,06021 
2,5,20,21,24,1,06072 
2,5,21,22,26,1,08154 
2,5,21,25,28,1,16120 
2,5,21,31,33,1,03054 
2,5,22,32,33,1,17021 
2,5,23,24,29,1,13090 
2,5,23,26,33,1,08018 
2,5,23,28,29,1,15136 
2,5,24,25,29,1,12081 
2,5,24,25,31,1,15067 
2,5,24,26,33,1,17007 
2,5,26,30,32,1,09063 
2,5,27,29,33,1,08144 
2,6,7,9,19,1,07046 
2,6,7,9,26,1,07046 
2,6,7,10,15,1,22039 
2,6,7,10,17,1,03084 
2,6,7,10,20,1,22039 
2,6,7,10,33,1,03084 
2,6,7,11,14,1,20042 
2,6,7,11,15,1,18127 
2,6,7,11,31,1,20042 
2,6,7,12,17,1,19127 
2,6,7,12,24,1,19127 
2,6,7,12,31,1,04044 
2,6,7,12,32,1,04044 
2,6,7,13,23,1,12134 
2,6,7,14,18,1,09092 
2,6,7,14,31,2,20042 09092 
2,6,7,15,20,1,22039 
2,6,7,17,24,1,19127 
2,6,7,17,27,1,06051 
2,6,7,17,30,1,06051 
2,6,7,17,33,1,03084 
2,6,7,18,31,1,09092 
2,6,7,19,26,1,07046 
2,6,7,24,28,1,21040 
2,6,7,24,29,1,21040 
2,6,7,27,30,1,06051 
2,6,7,28,29,1,21040 
2,6,7,30,31,1,11134 
2,6,7,31,32,1,04044 
2,6,8,9,15,1,17009 
2,6,8,9,29,1,17009 
2,6,8,10,11,1,19027 
2,6,8,10,17,1,19027 
2,6,8,11,12,1,10124 
2,6,8,11,17,1,19027 
2,6,8,11,25,1,10124 
2,6,8,12,25,1,10124 
2,6,8,14,22,1,19090 
2,6,8,15,26,1,10106 
2,6,8,15,29,2,17009 10106 
2,6,8,17,28,1,19123 
2,6,8,17,30,1,19123 
2,6,8,20,24,1,06108 
2,6,8,20,30,1,06108 
2,6,8,23,27,1,19107 
2,6,8,23,32,1,19107 
2,6,8,24,30,1,06108 
2,6,8,26,29,1,10106 
2,6,8,27,32,1,19107 
2,6,8,28,30,2,19123 04018 
2,6,9,13,28,1,19008 
2,6,9,13,32,1,19008 
2,6,9,14,22,1,20110 
2,6,9,14,25,1,20110 
2,6,9,15,19,1,21136 
2,6,9,15,28,1,21136 
2,6,9,15,29,1,17009 
2,6,9,16,21,1,07064 
2,6,9,16,23,1,07064 
2,6,9,16,25,1,15059 
2,6,9,16,32,1,15059 
2,6,9,18,24,1,19151 
2,6,9,18,26,1,19151 
2,6,9,19,26,1,07046 
2,6,9,19,28,1,21136 
2,6,9,21,23,1,07064 
2,6,9,22,25,1,20110 
2,6,9,24,26,1,19151 
2,6,9,25,32,1,15059 
2,6,9,28,32,1,19008 
2,6,10,11,17,1,19027 
2,6,10,15,17,1,15016 
2,6,10,15,20,1,22039 
2,6,10,15,31,1,15016 
2,6,10,17,23,1,10063 
2,6,10,17,24,1,10063 
2,6,10,17,31,1,15016 
2,6,10,17,33,1,03084 
2,6,10,22,30,1,17068 
2,6,10,22,31,1,17068 
2,6,10,23,24,1,10063 
2,6,10,25,27,1,05017 
2,6,10,25,30,1,09121 
2,6,10,25,31,1,05017 
2,6,10,27,31,1,05017 
2,6,10,30,31,1,17068 
2,6,11,12,19,1,17096 
2,6,11,12,25,1,10124 
2,6,11,12,29,1,17096 
2,6,11,14,31,1,20042 
2,6,11,17,25,1,13123 
2,6,11,19,21,1,18102 
2,6,11,19,25,1,15019 
2,6,11,19,26,1,15019 
2,6,11,19,28,1,18102 
2,6,11,19,29,1,17096 
2,6,11,21,26,1,21036 
2,6,11,21,28,1,18102 
2,6,11,22,28,1,07055 
2,6,11,22,29,1,07055 
2,6,11,25,26,1,15019 
2,6,11,26,28,1,17124 
2,6,11,26,29,1,17124 
2,6,11,28,29,2,17124 07055 
2,6,12,14,28,1,13016 
2,6,12,15,25,1,06050 
2,6,12,15,31,1,06050 
2,6,12,16,18,1,19073 
2,6,12,17,18,1,16126 
2,6,12,17,19,1,16126 
2,6,12,17,24,1,19127 
2,6,12,17,25,1,17145 
2,6,12,17,28,1,17145 
2,6,12,18,19,1,16126 
2,6,12,19,27,1,14104 
2,6,12,19,28,1,14104 
2,6,12,19,29,1,17096 
2,6,12,25,28,1,17145 
2,6,12,25,31,1,06050 
2,6,12,27,28,1,14104 
2,6,12,30,31,1,19138 
2,6,12,30,32,1,19138 
2,6,12,31,32,2,19138 04044 
2,6,13,14,23,1,03030 
2,6,13,14,27,1,03030 
2,6,13,16,19,1,18071 
2,6,13,18,23,1,08036 
2,6,13,18,28,1,08036 
2,6,13,22,29,1,17128 
2,6,13,22,31,1,17128 
2,6,13,23,27,1,03030 
2,6,13,23,28,1,08036 
2,6,13,28,32,1,19008 
2,6,13,29,31,1,17128 
2,6,14,16,27,1,20021 
2,6,14,16,31,1,20021 
2,6,14,18,20,1,21118 
2,6,14,18,31,2,21118 09092 
2,6,14,20,31,1,21118 
2,6,14,22,25,1,20110 
2,6,14,23,27,1,03030 
2,6,14,24,31,1,05102 
2,6,14,27,31,1,20021 
2,6,14,31,32,1,17071 
2,6,15,16,18,1,17022 
2,6,15,16,32,1,17022 
2,6,15,17,31,1,15016 
2,6,15,17,32,1,09015 
2,6,15,18,20,1,09037 
2,6,15,18,31,1,09037 
2,6,15,18,32,1,17022 
2,6,15,19,28,1,21136 
2,6,15,20,31,1,09037 
2,6,15,21,30,1,19121 
2,6,15,21,31,1,19121 
2,6,15,23,26,1,11017 
2,6,15,23,33,1,11017 
2,6,15,24,27,1,20086 
2,6,15,25,30,2,16081 09003 
2,6,15,25,31,1,06050 
2,6,15,25,32,1,16081 
2,6,15,26,29,1,10106 
2,6,15,26,33,1,11017 
2,6,15,29,31,1,08059 
2,6,15,29,32,1,08059 
2,6,15,30,31,1,19121 
2,6,15,30,32,1,16081 
2,6,15,31,32,1,08059 
2,6,16,17,20,1,08054 
2,6,16,17,25,1,08054 
2,6,16,18,19,1,18129 
2,6,16,18,32,1,17022 
2,6,16,20,25,1,08054 
2,6,16,21,23,1,07064 
2,6,16,22,31,1,05012 
2,6,16,23,30,1,17074 
2,6,16,23,31,1,17074 
2,6,16,25,32,1,15059 
2,6,16,27,31,1,20021 
2,6,16,28,29,1,17099 
2,6,16,30,31,1,17074 
2,6,17,18,19,1,16126 
2,6,17,20,25,1,08054 
2,6,17,21,28,1,03060 
2,6,17,23,24,1,10063 
2,6,17,25,28,1,17145 
2,6,17,27,30,1,06051 
2,6,17,28,30,1,19123 
2,6,18,20,31,2,21118 09037 
2,6,18,21,24,1,06085 
2,6,18,21,25,1,06085 
2,6,18,23,28,1,08036 
2,6,18,24,25,1,06085 
2,6,18,24,26,1,19151 
2,6,19,21,28,1,18102 
2,6,19,24,29,1,11141 
2,6,19,25,26,1,15019 
2,6,19,25,29,1,18104 
2,6,19,26,30,1,21066 
2,6,19,26,33,1,21066 
2,6,19,27,28,1,14104 
2,6,19,27,30,1,09018 
2,6,19,30,33,1,21066 
2,6,20,22,31,1,11136 
2,6,20,24,30,1,06108 
2,6,21,22,25,1,11023 
2,6,21,24,25,1,06085 
2,6,21,25,28,1,16120 
2,6,21,25,29,1,20121 
2,6,21,30,31,1,19121 
2,6,22,28,29,1,07055 
2,6,22,29,31,1,17128 
2,6,22,30,31,1,17068 
2,6,23,26,33,2,11017 08018 
2,6,23,27,32,1,19107 
2,6,23,30,31,1,17074 
2,6,24,26,30,1,05021 
2,6,24,26,31,1,05021 
2,6,24,28,29,1,21040 
2,6,24,30,31,1,05021 
2,6,25,27,31,1,05017 
2,6,25,30,32,1,16081 
2,6,26,28,29,1,17124 
2,6,26,30,31,1,05021 
2,6,26,30,33,1,21066 
2,6,29,31,32,1,08059 
2,6,30,31,32,1,19138 
2,7,8,9,17,1,18006 
2,7,8,9,29,1,18006 
2,7,8,10,12,2,21092 20014 
2,7,8,10,16,1,20014 
2,7,8,10,31,1,21092 
2,7,8,11,17,1,12135 
2,7,8,12,16,1,20014 
2,7,8,12,31,1,21092 
2,7,8,16,25,1,10149 
2,7,8,16,30,1,10149 
2,7,8,17,21,1,12136 
2,7,8,17,22,1,21004 
2,7,8,17,28,1,12136 
2,7,8,17,29,1,18006 
2,7,8,17,30,1,10065 
2,7,8,17,32,1,10065 
2,7,8,19,26,1,16108 
2,7,8,20,27,1,19021 
2,7,8,21,28,1,12136 
2,7,8,25,30,1,10149 
2,7,8,26,29,1,07052 
2,7,8,30,32,1,10065 
2,7,9,10,32,1,12002 
2,7,9,11,21,1,06024 
2,7,9,11,27,2,17151 06024 
2,7,9,12,18,1,08064 
2,7,9,13,30,1,12072 
2,7,9,14,18,1,18027 
2,7,9,14,28,1,18027 
2,7,9,14,29,1,08001 
2,7,9,15,20,1,13022 
2,7,9,17,21,1,11131 
2,7,9,17,25,1,11131 
2,7,9,17,29,1,18006 
2,7,9,18,28,1,18027 
2,7,9,19,26,1,07046 
2,7,9,20,21,1,22008 
2,7,9,21,25,1,11131 
2,7,9,21,27,1,06024 
2,7,9,25,31,1,11080 
2,7,9,25,32,1,11080 
2,7,9,31,32,1,11080 
2,7,10,11,12,1,05131 
2,7,10,11,24,1,05131 
2,7,10,12,16,1,20014 
2,7,10,12,24,1,05131 
2,7,10,12,31,1,21092 
2,7,10,15,20,1,22039 
2,7,10,17,23,1,07105 
2,7,10,17,29,1,07105 
2,7,10,17,33,1,03084 
2,7,10,18,27,1,07022 
2,7,10,20,27,1,16136 
2,7,10,20,29,1,16136 
2,7,10,22,26,1,15054 
2,7,10,23,29,1,07105 
2,7,10,27,29,1,16136 
2,7,11,12,14,1,03022 
2,7,11,12,20,1,05062 
2,7,11,12,23,1,05062 
2,7,11,12,24,1,05131 
2,7,11,12,32,1,03022 
2,7,11,13,18,1,08076 
2,7,11,14,31,1,20042 
2,7,11,14,32,1,03022 
2,7,11,16,27,1,09027 
2,7,11,16,32,1,09027 
2,7,11,19,32,1,09089 
2,7,11,20,23,1,05062 
2,7,11,21,27,1,06024 
2,7,11,27,32,1,09027 
2,7,12,13,30,1,09130 
2,7,12,14,32,1,03022 
2,7,12,17,24,1,19127 
2,7,12,20,23,1,05062 
2,7,12,31,32,1,04044 
2,7,13,16,20,1,09016 
2,7,13,16,23,1,04073 
2,7,13,16,28,1,04073 
2,7,13,16,33,1,09016 
2,7,13,20,25,1,13068 
2,7,13,20,27,2,13068 04034 
2,7,13,20,30,1,04034 
2,7,13,20,33,1,09016 
2,7,13,21,24,1,14016 
2,7,13,23,24,1,21089 
2,7,13,23,28,1,04073 
2,7,13,25,27,1,13068 
2,7,13,27,30,1,04034 
2,7,14,15,25,1,09111 
2,7,14,15,32,1,16111 
2,7,14,16,17,1,11022 
2,7,14,16,21,2,14029 11022 
2,7,14,16,29,1,14029 
2,7,14,17,21,1,11022 
2,7,14,18,19,1,08090 
2,7,14,18,24,1,08090 
2,7,14,18,28,1,18027 
2,7,14,18,31,2,16024 09092 
2,7,14,19,24,1,08090 
2,7,14,21,29,1,14029 
2,7,15,17,22,1,03024 
2,7,15,17,30,1,03024 
2,7,15,19,20,1,05084 
2,7,15,20,27,1,20017 
2,7,15,21,31,1,10130 
2,7,15,22,30,1,03024 
2,7,15,24,28,1,07110 
2,7,15,26,29,1,03029 
2,7,15,26,32,1,03029 
2,7,15,29,32,1,03029 
2,7,16,17,21,1,11022 
2,7,16,20,33,1,09016 
2,7,16,21,29,1,14029 
2,7,16,22,27,1,14079 
2,7,16,22,28,1,14079 
2,7,16,23,28,1,04073 
2,7,16,25,30,1,10149 
2,7,16,27,28,1,14079 
2,7,16,27,32,1,09027 
2,7,17,20,22,1,08017 
2,7,17,21,23,1,18086 
2,7,17,21,25,1,11131 
2,7,17,21,26,1,18086 
2,7,17,21,28,1,12136 
2,7,17,22,30,1,03024 
2,7,17,23,26,1,18086 
2,7,17,23,29,1,07105 
2,7,17,27,30,1,06051 
2,7,17,30,32,1,10065 
2,7,18,19,24,1,08090 
2,7,18,23,27,1,10141 
2,7,20,23,32,1,05139 
2,7,20,23,33,1,05139 
2,7,20,25,27,1,13068 
2,7,20,27,29,1,16136 
2,7,20,27,30,1,04034 
2,7,20,32,33,1,05139 
2,7,21,22,26,1,08154 
2,7,21,23,26,1,18086 
2,7,22,27,28,1,14079 
2,7,23,26,28,1,06145 
2,7,23,26,31,1,06145 
2,7,23,28,31,1,06145 
2,7,23,30,32,1,14114 
2,7,23,30,33,1,14114 
2,7,23,32,33,2,14114 05139 
2,7,24,25,32,1,21009 
2,7,24,28,29,1,21040 
2,7,25,31,32,1,11080 
2,7,26,28,31,1,06145 
2,7,26,29,32,1,03029 
2,7,30,32,33,1,14114 
2,8,9,10,20,1,14093 
2,8,9,10,29,1,14093 
2,8,9,14,28,1,15082 
2,8,9,14,30,1,15082 
2,8,9,15,29,1,17009 
2,8,9,16,20,1,16152 
2,8,9,16,22,1,16152 
2,8,9,17,29,1,18006 
2,8,9,18,24,1,07107 
2,8,9,18,28,1,07107 
2,8,9,20,22,1,16152 
2,8,9,20,29,1,14093 
2,8,9,24,28,1,07107 
2,8,9,28,30,1,15082 
2,8,10,11,17,1,19027 
2,8,10,12,16,1,20014 
2,8,10,12,21,1,17065 
2,8,10,12,29,1,16053 
2,8,10,12,30,1,10016 
2,8,10,12,31,2,21092 16053 
2,8,10,12,33,1,10016 
2,8,10,16,27,1,09105 
2,8,10,16,30,1,09105 
2,8,10,18,20,2,16135 16014 
2,8,10,18,23,1,15119 
2,8,10,18,27,1,16014 
2,8,10,18,31,1,15119 
2,8,10,18,33,1,16135 
2,8,10,19,20,1,03043 
2,8,10,19,32,1,03043 
2,8,10,20,21,1,20013 
2,8,10,20,27,1,16014 
2,8,10,20,29,1,14093 
2,8,10,20,30,1,20013 
2,8,10,20,32,1,03043 
2,8,10,20,33,1,16135 
2,8,10,21,30,1,20013 
2,8,10,23,31,1,15119 
2,8,10,25,27,1,05049 
2,8,10,27,30,1,09105 
2,8,10,29,31,1,16053 
2,8,10,30,33,1,10016 
2,8,10,32,33,1,17047 
2,8,11,12,25,1,10124 
2,8,11,13,24,1,04068 
2,8,11,13,31,1,04068 
2,8,11,14,19,2,13072 08122 
2,8,11,14,21,1,17117 
2,8,11,14,26,1,08122 
2,8,11,14,33,1,13072 
2,8,11,15,31,1,04032 
2,8,11,16,20,1,06092 
2,8,11,16,21,1,06092 
2,8,11,17,21,1,20082 
2,8,11,17,30,1,20082 
2,8,11,19,26,1,08122 
2,8,11,19,33,1,13072 
2,8,11,20,21,1,06092 
2,8,11,21,30,1,20082 
2,8,11,24,31,1,04068 
2,8,12,13,19,1,11033 
2,8,12,13,29,1,11033 
2,8,12,14,16,1,13085 
2,8,12,14,20,1,07104 
2,8,12,14,32,2,13085 07104 
2,8,12,16,30,1,09120 
2,8,12,16,32,1,13085 
2,8,12,18,24,1,09083 
2,8,12,18,28,1,09083 
2,8,12,19,29,1,11033 
2,8,12,20,32,1,07104 
2,8,12,24,28,1,09083 
2,8,12,26,31,1,20056 
2,8,12,29,31,1,16053 
2,8,12,30,33,1,10016 
2,8,13,14,25,1,10012 
2,8,13,14,33,2,10012 07072 
2,8,13,16,24,1,06126 
2,8,13,16,33,1,06126 
2,8,13,17,24,1,03010 
2,8,13,19,21,1,11061 
2,8,13,19,25,1,05126 
2,8,13,19,26,1,05126 
2,8,13,19,29,1,11033 
2,8,13,24,31,1,04068 
2,8,13,24,33,1,06126 
2,8,13,25,26,1,05126 
2,8,13,25,33,1,10012 
2,8,13,28,29,1,13018 
2,8,13,28,30,1,13018 
2,8,13,29,30,1,13018 
2,8,13,29,32,1,20052 
2,8,13,29,33,1,20052 
2,8,13,32,33,1,20052 
2,8,14,16,32,1,13085 
2,8,14,19,26,1,08122 
2,8,14,19,33,1,13072 
2,8,14,20,21,1,10077 
2,8,14,20,24,1,10077 
2,8,14,20,32,1,07104 
2,8,14,21,24,1,10077 
2,8,14,23,25,1,21018 
2,8,14,23,32,1,21018 
2,8,14,25,32,1,21018 
2,8,14,25,33,1,10012 
2,8,14,28,30,1,15082 
2,8,15,16,22,1,08013 
2,8,15,16,26,1,20034 
2,8,15,16,28,1,08013 
2,8,15,16,32,1,20034 
2,8,15,17,22,1,16047 
2,8,15,18,24,1,10147 
2,8,15,18,30,1,10147 
2,8,15,19,21,1,10144 
2,8,15,22,28,1,08013 
2,8,15,24,30,1,10147 
2,8,15,26,29,1,10106 
2,8,15,26,32,1,20034 
2,8,16,19,24,1,15138 
2,8,16,19,29,1,07060 
2,8,16,20,21,1,06092 
2,8,16,20,22,1,16152 
2,8,16,22,28,1,08013 
2,8,16,24,33,1,06126 
2,8,16,25,30,1,10149 
2,8,16,26,32,1,20034 
2,8,16,27,30,1,09105 
2,8,17,20,22,1,14111 
2,8,17,20,28,1,14111 
2,8,17,21,28,1,12136 
2,8,17,21,30,1,20082 
2,8,17,22,28,1,14111 
2,8,17,23,24,1,03050 
2,8,17,23,26,1,03050 
2,8,17,24,26,1,03050 
2,8,17,28,30,1,19123 
2,8,17,30,32,1,10065 
2,8,18,20,27,1,16014 
2,8,18,20,33,1,16135 
2,8,18,23,31,1,15119 
2,8,18,24,28,2,09083 07107 
2,8,18,24,30,1,10147 
2,8,19,20,32,1,03043 
2,8,19,25,26,1,05126 
2,8,20,21,24,1,10077 
2,8,20,21,30,1,20013 
2,8,20,22,28,1,14111 
2,8,20,23,24,1,10108 
2,8,20,24,30,1,06108 
2,8,21,24,29,1,21039 
2,8,21,24,31,1,21039 
2,8,21,25,26,1,20097 
2,8,21,25,30,1,20097 
2,8,21,26,30,1,20097 
2,8,21,29,31,1,21039 
2,8,23,24,26,1,03050 
2,8,23,25,32,1,21018 
2,8,23,26,29,1,16078 
2,8,23,27,32,1,19107 
2,8,23,32,33,1,12034 
2,8,24,25,31,1,15067 
2,8,24,29,31,1,21039 
2,8,25,26,30,1,20097 
2,8,25,27,28,1,15085 
2,8,25,27,29,1,15085 
2,8,25,28,29,1,15085 
2,8,25,29,31,1,16098 
2,8,25,29,32,1,16098 
2,8,25,31,32,1,16098 
2,8,26,27,30,1,04035 
2,8,26,27,32,1,04035 
2,8,26,29,31,1,13093 
2,8,26,29,33,1,17006 
2,8,26,30,32,1,04035 
2,8,27,28,29,1,15085 
2,8,27,30,32,1,04035 
2,8,28,29,30,1,13018 
2,8,29,31,32,1,16098 
2,8,29,32,33,1,20052 
2,9,10,11,16,1,20039 
2,9,10,11,29,1,20039 
2,9,10,12,13,1,07111 
2,9,10,12,17,1,07111 
2,9,10,13,17,1,07111 
2,9,10,15,22,1,18132 
2,9,10,15,29,1,04051 
2,9,10,16,24,1,11144 
2,9,10,16,25,1,21050 
2,9,10,16,28,1,21050 
2,9,10,16,29,1,20039 
2,9,10,18,19,1,15058 
2,9,10,18,20,1,15058 
2,9,10,19,20,1,15058 
2,9,10,20,22,2,20134 12111 
2,9,10,20,26,2,20134 07001 
2,9,10,20,29,1,14093 
2,9,10,20,31,1,12111 
2,9,10,21,31,1,09070 
2,9,10,22,26,1,20134 
2,9,10,22,31,1,12111 
2,9,10,25,28,1,21050 
2,9,10,28,30,1,13070 
2,9,11,12,30,1,19114 
2,9,11,14,22,1,19140 
2,9,11,16,29,1,20039 
2,9,11,17,27,1,08019 
2,9,11,17,31,1,08019 
2,9,11,19,22,1,14045 
2,9,11,21,26,1,12043 
2,9,11,21,27,1,06024 
2,9,11,21,33,1,12043 
2,9,11,22,24,1,10023 
2,9,11,22,27,1,10023 
2,9,11,24,27,1,10023 
2,9,11,26,33,1,12043 
2,9,11,27,31,1,08019 
2,9,12,13,17,1,07111 
2,9,12,14,23,1,07034 
2,9,12,14,25,1,07034 
2,9,12,16,25,1,10122 
2,9,12,16,27,1,10122 
2,9,12,17,28,1,20112 
2,9,12,17,32,1,20112 
2,9,12,20,26,1,05050 
2,9,12,20,32,1,05050 
2,9,12,23,25,1,07034 
2,9,12,25,27,1,10122 
2,9,12,26,32,1,05050 
2,9,12,28,32,1,20112 
2,9,13,15,19,1,09115 
2,9,13,15,22,1,19072 
2,9,13,15,24,1,09115 
2,9,13,15,30,1,19072 
2,9,13,17,20,1,13073 
2,9,13,17,26,1,20066 
2,9,13,17,28,2,20066 13073 
2,9,13,18,20,1,13103 
2,9,13,19,24,1,09115 
2,9,13,20,28,1,13073 
2,9,13,22,30,1,19072 
2,9,13,23,24,1,19041 
2,9,13,23,26,1,19041 
2,9,13,24,26,1,19041 
2,9,13,26,28,1,20066 
2,9,13,28,32,1,19008 
2,9,14,15,16,1,18073 
2,9,14,15,23,1,18073 
2,9,14,16,23,1,18073 
2,9,14,16,31,1,05100 
2,9,14,18,28,1,18027 
2,9,14,19,21,1,14055 
2,9,14,19,25,1,04101 
2,9,14,19,26,1,04101 
2,9,14,19,30,1,14055 
2,9,14,21,30,1,14055 
2,9,14,22,25,2,20110 18029 
2,9,14,22,27,1,19150 
2,9,14,22,29,1,19150 
2,9,14,23,25,1,07034 
2,9,14,24,33,1,14043 
2,9,14,25,26,1,04101 
2,9,14,27,29,1,19150 
2,9,14,28,30,1,15082 
2,9,15,16,23,1,18073 
2,9,15,16,27,1,20031 
2,9,15,16,29,1,14064 
2,9,15,16,32,1,14064 
2,9,15,19,24,1,09115 
2,9,15,19,28,1,21136 
2,9,15,20,24,1,18077 
2,9,15,22,23,1,18103 
2,9,15,22,24,1,18103 
2,9,15,22,26,1,13007 
2,9,15,22,30,1,19072 
2,9,15,22,32,1,13007 
2,9,15,23,24,1,18103 
2,9,15,24,25,1,17051 
2,9,15,26,32,1,13007 
2,9,15,29,32,2,14064 06015 
2,9,16,17,19,1,10021 
2,9,16,17,25,1,10021 
2,9,16,19,25,1,10021 
2,9,16,20,22,1,16152 
2,9,16,21,23,1,07064 
2,9,16,21,30,1,09079 
2,9,16,21,31,1,09079 
2,9,16,25,27,1,10122 
2,9,16,25,28,1,21050 
2,9,16,25,32,1,15059 
2,9,16,29,32,1,14064 
2,9,16,30,31,1,09079 
2,9,16,32,33,1,03044 
2,9,17,19,25,1,10021 
2,9,17,20,28,1,13073 
2,9,17,21,25,1,11131 
2,9,17,26,28,1,20066 
2,9,17,27,31,1,08019 
2,9,17,28,32,1,20112 
2,9,18,19,20,1,15058 
2,9,18,23,26,1,21041 
2,9,18,23,32,1,21041 
2,9,18,24,26,1,19151 
2,9,18,24,28,1,07107 
2,9,18,26,32,1,21041 
2,9,19,21,30,1,14055 
2,9,19,24,25,1,11030 
2,9,19,24,33,1,11030 
2,9,19,25,26,1,04101 
2,9,19,25,33,1,11030 
2,9,20,22,26,1,20134 
2,9,20,22,31,1,12111 
2,9,20,26,32,1,05050 
2,9,21,26,33,1,12043 
2,9,21,30,31,1,09079 
2,9,21,31,33,1,03054 
2,9,22,23,24,1,18103 
2,9,22,24,27,2,10023 07027 
2,9,22,26,32,1,13007 
2,9,22,27,29,1,19150 
2,9,22,28,31,1,04020 
2,9,23,24,26,1,19041 
2,9,23,26,32,1,21041 
2,9,23,28,33,1,17054 
2,9,24,25,33,1,11030 
2,9,24,26,27,1,10081 
2,9,25,31,32,1,11080 
2,9,26,29,33,1,12066 
2,10,11,12,24,1,05131 
2,10,11,14,21,1,16087 
2,10,11,16,29,1,20039 
2,10,11,17,18,2,18146 14046 
2,10,11,17,21,1,18064 
2,10,11,17,22,1,14046 
2,10,11,17,29,1,18146 
2,10,11,18,22,1,14046 
2,10,11,18,29,1,18146 
2,10,11,25,28,1,05066 
2,10,12,13,17,1,07111 
2,10,12,14,30,1,14086 
2,10,12,15,24,1,21115 
2,10,12,15,27,1,21115 
2,10,12,17,23,1,13041 
2,10,12,17,24,1,13041 
2,10,12,17,30,1,13040 
2,10,12,18,24,1,10132 
2,10,12,18,33,1,10132 
2,10,12,21,23,1,14127 
2,10,12,21,27,1,14127 
2,10,12,22,24,1,16020 
2,10,12,23,24,1,13041 
2,10,12,23,27,1,14127 
2,10,12,24,27,1,21115 
2,10,12,24,33,1,10132 
2,10,12,26,30,1,05081 
2,10,12,29,31,1,16053 
2,10,12,30,33,1,10016 
2,10,13,16,23,1,19036 
2,10,13,16,32,1,19036 
2,10,13,23,32,1,19036 
2,10,14,18,20,1,10084 
2,10,14,18,30,1,10084 
2,10,14,20,30,1,10084 
2,10,15,16,17,1,06034 
2,10,15,16,33,1,06034 
2,10,15,17,31,1,15016 
2,10,15,17,33,1,06034 
2,10,15,19,20,1,14019 
2,10,15,19,21,1,14019 
2,10,15,20,21,1,14019 
2,10,15,24,27,1,21115 
2,10,16,17,33,1,06034 
2,10,16,22,24,1,17064 
2,10,16,22,28,1,17064 
2,10,16,23,32,1,19036 
2,10,16,24,28,1,17064 
2,10,16,25,28,1,21050 
2,10,16,27,30,1,09105 
2,10,17,18,19,1,10074 
2,10,17,18,22,1,14046 
2,10,17,18,29,2,18146 10074 
2,10,17,19,24,1,12063 
2,10,17,19,27,1,12063 
2,10,17,19,29,1,10074 
2,10,17,20,26,1,21109 
2,10,17,22,24,1,12032 
2,10,17,22,25,1,20059 
2,10,17,23,24,2,13041 10063 
2,10,17,23,29,2,08052 07105 
2,10,17,23,31,1,08052 
2,10,17,24,27,1,12063 
2,10,17,29,31,1,08052 
2,10,18,19,20,1,15058 
2,10,18,19,29,1,10074 
2,10,18,20,27,1,16014 
2,10,18,20,30,1,10084 
2,10,18,20,33,1,16135 
2,10,18,21,30,1,06044 
2,10,18,21,31,1,06044 
2,10,18,23,31,1,15119 
2,10,18,24,33,1,10132 
2,10,18,27,29,1,05132 
2,10,18,30,31,1,06044 
2,10,19,20,21,1,14019 
2,10,19,20,32,1,03043 
2,10,19,22,24,1,04088 
